Place ID	Place Name	Place Owner	Location	Longitude	Latitude
20427	Residence 	Greater Geelong City	13 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20683	Residence	Greater Geelong City	412 Ryrie Street GEELONG EAST, Greater Geelong City	144.3755320	-38.1540180
20939	Residence  	Greater Geelong City	8 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21963	Residence	Greater Geelong City	280 Pakington  Street NEWTOWN, Greater Geelong City	144.3465250	-38.1511130
25035	Residence	Greater Geelong City	63 George Street NEWTOWN, Greater Geelong City	144.3375660	-38.1490220
28619	Residence	Greater Geelong City	17 Collins Street Belmont, Greater Geelong City	144.3442010	-38.1697450
15564	Residence 	Greater Geelong City	23 Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
15820	Residence 	Greater Geelong City	9 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
17868	Residence	Greater Geelong City	51 Villamanta Street GEELONG WEST, Greater Geelong City	144.3477840	-38.1459770
18124	Residence 	Greater Geelong City	5 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18380	Residence	Greater Geelong City	46 Bourke Crescent GEELONG, Greater Geelong City	144.3658290	-38.1568680
18636	Residence	Greater Geelong City	24 Fenwick Street GEELONG, Greater Geelong City	144.3544150	-38.1481430
19148	Residence	Greater Geelong City	103 (6) Kilgour Street GEELONG EAST, Greater Geelong City	144.3530627	-38.1543730
19404	Residence	Greater Geelong City	92 Lt Myers Street GEELONG, Greater Geelong City	144.3620060	-38.1522680
20428	Residence 	Greater Geelong City	16 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20684	Residence	Greater Geelong City	414 Ryrie Street GEELONG EAST, Greater Geelong City	144.3756560	-38.1540530
20940	Residence  	Greater Geelong City	9 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
25036	Residence	Greater Geelong City	65 George Street NEWTOWN, Greater Geelong City	144.3375410	-38.1491600
27084	Residence	Greater Geelong City	10 Perth Street Belmont, Greater Geelong City	144.3469480	-38.1776920
3277	RESIDENCE	Heritage Victoria	2 RIVERVIEW ROAD ESSENDON, Moonee Valley City	144.91329	-37.75975
73421	Residence	Greater Geelong City	22 Regent Street Belmont, GREATER GEELONG CITY	144.3442320	-38.1728960
15565	Residence	Greater Geelong City	25 Buckland Avenue NEWTOWN, Greater Geelong City	144.3486820	-38.1518180
15821	Residence 	Greater Geelong City	11 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16589	Residence	Greater Geelong City	21 Virginia Street NEWTOWN, Greater Geelong City	144.3504030	-38.1501670
17869	Residence	Greater Geelong City	53 Villamanta Street GEELONG WEST, Greater Geelong City	144.3476220	-38.1459580
18125	Residence 	Greater Geelong City	6 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18381	Residence	Greater Geelong City	47 Bourke Crescent GEELONG, Greater Geelong City	144.3661040	-38.1573270
18637	Residence	Greater Geelong City	24 Fenwick Street GEELONG, Greater Geelong City	144.3544150	-38.1481430
19149	Residence	Greater Geelong City	104-106 Kilgour Street GEELONG EAST, Greater Geelong City	144.3603830	-38.1566970
19917	Residence	Greater Geelong City	145 Mercer Street GEELONG, Greater Geelong City	144.3576127	-38.1456357
20173	Residence 	Greater Geelong City	340 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20429	Residence 	Greater Geelong City	18 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20685	Residence	Greater Geelong City	416 Ryrie Street GEELONG EAST, Greater Geelong City	144.3758090	-38.1540960
20941	Residence  	Greater Geelong City	10 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
25037	Residence	Greater Geelong City	67 George Street NEWTOWN, Greater Geelong City	144.3375160	-38.1492930
73422	Residence	Greater Geelong City	1-3 The Avenue Ocean Grove, GREATER GEELONG CITY	144.5149560	-38.2632970
15566	Residence	Greater Geelong City	27 Buckland Avenue NEWTOWN, Greater Geelong City	144.3484870	-38.1518050
15822	Residence	Greater Geelong City	13 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3499620	-38.1512080
16078	Residence	Greater Geelong City	139 Pakington  Street GEELONG WEST, Greater Geelong City	144.3481940	-38.1402000
17614	Residence	Greater Geelong City	8 McNicol Street GEELONG WEST, Greater Geelong City	144.3518300	-38.1460100
18126	Residence 	Greater Geelong City	8 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18382	Residence	Greater Geelong City	48 Bourke Crescent GEELONG, Greater Geelong City	144.3657940	-38.1569860
18638	Residence	Greater Geelong City	24 Fenwick Street GEELONG, Greater Geelong City	144.3544150	-38.1481430
19150	Residence	Greater Geelong City	105 (1) Kilgour Street GEELONG EAST, Greater Geelong City	144.3520465	-38.1544464
19406	Residence 	Greater Geelong City	3 Lt Ryrie Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
20430	Residence 	Greater Geelong City	20 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20686	Residence	Greater Geelong City	418 Ryrie Street GEELONG EAST, Greater Geelong City	144.3759170	-38.1541270
20942	Residence 	Greater Geelong City	11 Thorne Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
21198	Residence	Greater Geelong City	109 (1) Yarra Street GEELONG, Greater Geelong City	144.3642200	-38.1464820
21966	Residence	Greater Geelong City	196 Pakington  Street GEELONG WEST, Greater Geelong City	144.3483280	-38.1416930
24782	Residence	Greater Geelong City	56 Clarke Street NEWTOWN, Greater Geelong City	144.3473400	-38.1530580
25038	Residence	Greater Geelong City	69 George Street NEWTOWN, Greater Geelong City	144.3374920	-38.1494240
15823	Residence 	Greater Geelong City	15 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16079	Residence	Greater Geelong City	141 Pakington  Street GEELONG WEST, Greater Geelong City	144.3481810	-38.1402670
16591	Residence	Greater Geelong City	27 Virginia Street NEWTOWN, Greater Geelong City	144.3499510	-38.1501140
16847	Residence	Greater Geelong City	5 Bowlers Ave GEELONG WEST, Greater Geelong City	144.3453800	-38.1438670
18127	Residence 	Greater Geelong City	9 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18383	Residence	Greater Geelong City	49 Bourke Crescent GEELONG, Greater Geelong City	144.3663200	-38.1575710
19151	Residence	Greater Geelong City	105 (2) Kilgour Street GEELONG EAST, Greater Geelong City	144.3529358	-38.1543360
19407	Residence	Greater Geelong City	5 Lt Ryrie Street GEELONG, Greater Geelong City	144.3623140	-38.1500370
19663	Residence  	Greater Geelong City	49 McKillop Street GEELONG, Greater Geelong City	144.3956944	-38.1596294
19919	Residence	Greater Geelong City	153 Mercer Street GEELONG, Greater Geelong City	144.3580400	-38.1457470
20175	Residence 	Greater Geelong City	342 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20431	Residence 	Greater Geelong City	22 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20687	Residence 	Greater Geelong City	420 Ryrie Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20943	Residence  	Greater Geelong City	12 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21199	Residence	Greater Geelong City	109 (2) Yarra Street GEELONG, Greater Geelong City	144.3641420	-38.1454470
27087	Residence	Greater Geelong City	3 Prospect Avenue Belmont, Greater Geelong City	144.3420590	-38.1769650
28623	Residence	Greater Geelong City	18 Collins Street Belmont, Greater Geelong City	144.3441310	-38.1700180
15568	Residence	Greater Geelong City	31 Buckland Avenue NEWTOWN, Greater Geelong City	144.3481150	-38.1517520
16080	Residence	Greater Geelong City	141 Pakington  Street GEELONG WEST, Greater Geelong City	144.3481810	-38.1402670
16336	Residence 	Greater Geelong City	1 Roebuck Street NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16592	Residence	Greater Geelong City	31 Virginia Street NEWTOWN, Greater Geelong City	144.3497550	-38.1500900
17616	Residence	Greater Geelong City	10 McNicol Street GEELONG WEST, Greater Geelong City	144.3518000	-38.1459570
18128	Residence	Greater Geelong City	10 Alexandra Ave GEELONG, Greater Geelong City	144.3698470	-38.1488560
18384	Residence	Greater Geelong City	50 Bourke Crescent GEELONG, Greater Geelong City	144.3656880	-38.1570650
19152	Residence	Greater Geelong City	105 (3) Kilgour Street GEELONG EAST, Greater Geelong City	144.3522445	-38.1543484
19408	Residence	Greater Geelong City	7-13 Lt Ryrie Street GEELONG, Greater Geelong City	144.3623140	-38.1500370
20176	Residence 	Greater Geelong City	344 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20688	Residence	Greater Geelong City	424 Ryrie Street GEELONG EAST, Greater Geelong City	144.3762200	-38.1543950
20944	Residence 	Greater Geelong City	14 Thorne Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
21200	Residence	Greater Geelong City	109 (3) Yarra Street GEELONG, Greater Geelong City	144.3642200	-38.1464820
16337	Residence	Greater Geelong City	3 Roebuck Street NEWTOWN, Greater Geelong City	144.3515360	-38.1495190
16593	Residence	Greater Geelong City	33 Virginia Street NEWTOWN, Greater Geelong City	144.3495610	-38.1500670
18129	Residence 	Greater Geelong City	11 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18385	Residence	Greater Geelong City	51 Bourke Crescent GEELONG, Greater Geelong City	144.3659160	-38.1574600
19153	Residence	Greater Geelong City	105 (4) Kilgour Street GEELONG EAST, Greater Geelong City	144.3529993	-38.1543545
20689	Residence	Greater Geelong City	424 Ryrie Street GEELONG EAST, Greater Geelong City	144.3762200	-38.1543950
20945	Residence  	Greater Geelong City	15 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21201	Residence	Greater Geelong City	109 (4) Yarra Street GEELONG, Greater Geelong City	144.3641420	-38.1454470
24785	Residence	Greater Geelong City	58 Clarke Street NEWTOWN, Greater Geelong City	144.3472090	-38.1530580
28625	Residence	Greater Geelong City	19 Collins Street Belmont, Greater Geelong City	144.3443420	-38.1697630
15570	Residence	Greater Geelong City	43 Buckland Avenue NEWTOWN, Greater Geelong City	144.3470830	-38.1516310
15826	Residence 	Greater Geelong City	23 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16338	Residence	Greater Geelong City	5 Roebuck Street NEWTOWN, Greater Geelong City	144.3513630	-38.1494990
16850	Residence	Greater Geelong City	1 Britannia Street GEELONG WEST, Greater Geelong City	144.3488430	-38.1349580
17362	Residence	Greater Geelong City	90 Hope Street GEELONG WEST, Greater Geelong City	144.3469830	-38.1418960
18130	Residence 	Greater Geelong City	13 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18386	Residence	Greater Geelong City	52 Bourke Crescent GEELONG, Greater Geelong City	144.3655560	-38.1571540
18642	Residence	Greater Geelong City	31 Fenwick Street GEELONG, Greater Geelong City	144.3535940	-38.1511830
20690	Residence	Greater Geelong City	426 Ryrie Street GEELONG EAST, Greater Geelong City	144.3764570	-38.1542790
20946	Residence  	Greater Geelong City	16 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
27090	Residence	Greater Geelong City	8 Prospect Avenue Belmont, Greater Geelong City	144.3420090	-38.1772440
15571	Residence	Greater Geelong City	45 Buckland Avenue NEWTOWN, Greater Geelong City	144.3469110	-38.1516100
16083	Residence	Greater Geelong City	143-147 Pakington  Street GEELONG WEST, Greater Geelong City	144.3481600	-38.1403760
16339	Residence	Greater Geelong City	7 Roebuck Street NEWTOWN, Greater Geelong City	144.3511850	-38.1494780
16595	Residence	Greater Geelong City	39 (1) Virginia Street NEWTOWN, Greater Geelong City	144.3514560	-38.1502960
18131	Residence 	Greater Geelong City	14 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18387	Residence	Greater Geelong City	53 Bourke Crescent GEELONG, Greater Geelong City	144.3658380	-38.1575100
19155	Residence 	Greater Geelong City	108 Kilgour Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20691	Residence	Greater Geelong City	430 Ryrie Street GEELONG EAST, Greater Geelong City	144.3767480	-38.1543620
20947	Residence  	Greater Geelong City	17 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21459	Residence	Greater Geelong City	25 High Street DRYSDALE, Greater Geelong City	144.5696100	-38.1743070
28627	Residence	Greater Geelong City	21 Collins Street Belmont, Greater Geelong City	144.3444830	-38.1697810
16340	Residence	Greater Geelong City	9 Roebuck Street NEWTOWN, Greater Geelong City	144.3509830	-38.1494540
16596	Residence	Greater Geelong City	39 (2) Virginia Street NEWTOWN, Greater Geelong City	144.3520252	-38.1501903
18132	Residence	Greater Geelong City	15 Alexandra Ave GEELONG, Greater Geelong City	144.3703490	-38.1486460
18388	Residence	Greater Geelong City	54 Bourke Crescent GEELONG, Greater Geelong City	144.3654530	-38.1572170
18644	Residence 	Greater Geelong City	33 Fenwick Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19156	Residence	Greater Geelong City	110 Kilgour Street GEELONG EAST, Greater Geelong City	144.3606080	-38.1567610
19412	Residence	Greater Geelong City	61 Lt Ryrie Street GEELONG, Greater Geelong City	144.3623140	-38.1500370
20692	Residence	Greater Geelong City	432 Ryrie Street GEELONG EAST, Greater Geelong City	144.3768560	-38.1543930
20948	Residence  	Greater Geelong City	18 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21460	Residence	Greater Geelong City	27-29 High Street DRYSDALE, Greater Geelong City	144.5693980	-38.1744710
469	RESIDENCE	Heritage Victoria	35 HANOVER STREET FITZROY, Yarra City	144.97579	-37.80266
981	RESIDENCE	Heritage Victoria	36 LESNEY STREET RICHMOND, Yarra City	145.00034	-37.82712
15573	Residence	Greater Geelong City	44 Buckland Avenue NEWTOWN, Greater Geelong City	144.3471350	-38.1513410
15829	Residence 	Greater Geelong City	29 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16085	Residence	Greater Geelong City	146 Pakington  Street GEELONG WEST, Greater Geelong City	144.3486290	-38.1401250
16341	Residence 	Greater Geelong City	11 Roebuck Street NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
18389	Residence	Greater Geelong City	55 Bourke Crescent GEELONG, Greater Geelong City	144.3657380	-38.1575710
19157	Residence	Greater Geelong City	115 Kilgour Street GEELONG EAST, Greater Geelong City	144.3611406	-38.1566810
19413	Residence	Greater Geelong City	68-70 Lt Ryrie Street GEELONG, Greater Geelong City	144.3623140	-38.1500370
19669	Residence	Greater Geelong City	57 McKillop Street GEELONG, Greater Geelong City	144.3580907	-38.1534582
20693	Residence	Greater Geelong City	434 Ryrie Street GEELONG EAST, Greater Geelong City	144.3769420	-38.1544840
20949	Residence  	Greater Geelong City	19 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
470	RESIDENCE	Heritage Victoria	96 MCKEAN STREET FITZROY NORTH, YARRA CITY	144.98618	-37.78948
15830	Residence	Greater Geelong City	31 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3480790	-38.1509870
16086	Residence	Greater Geelong City	148 Pakington  Street GEELONG WEST, Greater Geelong City	144.3486110	-38.1402150
16342	Residence	Greater Geelong City	15 Roebuck Street NEWTOWN, Greater Geelong City	144.3506250	-38.1494120
16598	Residence	Greater Geelong City	43 Virginia Street NEWTOWN, Greater Geelong City	144.3485040	-38.1499420
18390	Residence	Greater Geelong City	56 Bourke Crescent GEELONG, Greater Geelong City	144.3653090	-38.1573010
18646	Residence 	Greater Geelong City	35 Fenwick Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19158	Residence 	Greater Geelong City	116 Kilgour Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19414	Residence	Greater Geelong City	69 Lt Ryrie Street GEELONG, Greater Geelong City	144.3623140	-38.1500370
20950	Residence 	Greater Geelong City	19a Thorne Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
27094	Residence	Greater Geelong City	3 Regent Street Belmont, Greater Geelong City	144.3470110	-38.1751610
30422	Residence	Greater Geelong City	86 Roslyn Road BELMONT, Greater Geelong City	144.3367730	-38.1745230
15319	Residence	Greater Geelong City	170 Aberdeen Street GEELONG WEST, Greater Geelong City	144.3382450	-38.1455430
